No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection
198,Teste 17,3310,17,17,549,336,3.29,3.45,0,0,512,384,1.4,0,0,0,0,-1,
199,Teste 17,3327,17,17,530,342,3.26,3.51,0,0,512,384,1.4,0,0,0,0,-1,
200,Teste 17,3344,17,17,512,349,3.34,3.48,0,0,512,384,1.4,0,0,0,0,-1,
201,Teste 17,3360,17,17,513,347,3.3,3.42,0,0,512,384,1.4,0,0,0,0,-1,
202,Teste 17,3377,17,17,503,311,3.26,3.43,0,0,512,384,1.4,0,0,0,0,-1,
203,Teste 17,3394,17,17,506,361,3.38,3.46,0,0,512,384,1.4,0,0,0,0,-1,
204,Teste 17,3410,17,17,504,344,3.3,3.48,0,0,512,384,1.4,0,0,0,0,-1,
205,Teste 17,3427,17,17,502,353,3.38,3.51,0,0,512,384,1.4,0,0,0,0,-1,
206,Teste 17,3443,17,17,511,346,3.37,3.55,0,0,512,384,1.4,0,0,0,0,-1,
207,Teste 17,3460,17,17,504,379,3.34,3.5,0,0,512,384,2.5,0,0,0,0,-1,
208,Teste 17,3477,17,17,507,329,3.35,3.45,0,0,512,384,1.4,0,0,0,0,-1,
209,Teste 17,3493,17,17,505,373,3.42,3.5,0,0,512,384,2.5,0,0,0,0,-1,
210,Teste 17,3510,17,17,505,345,3.35,3.48,0,0,512,384,1.4,0,0,0,0,-1,
211,Teste 17,3527,17,17,521,421,3.34,3.53,0,0,512,384,3.6,0,0,0,0,-1,
212,Teste 17,3543,17,17,520,404,3.35,3.53,0,0,512,384,2.5,0,0,0,0,-1,
213,Teste 17,3560,17,17,512,399,3.35,3.5,0,0,512,384,2.5,0,0,0,0,-1,
214,Teste 17,3577,17,17,515,405,3.37,3.56,0,0,512,384,2.5,0,0,0,0,-1,
215,Teste 17,3593,17,17,514,417,3.38,3.53,0,0,512,384,2.5,0,0,0,0,-1,
216,Teste 17,3610,17,17,518,401,3.38,3.51,0,0,512,384,2.5,0,0,0,0,-1,
217,Teste 17,3626,17,17,515,395,3.43,3.56,0,0,512,384,2.5,0,0,0,0,-1,
218,Teste 17,3643,17,17,513,399,3.35,3.56,0,0,512,384,2.5,0,0,0,0,-1,
219,Teste 17,3660,17,17,514,395,3.45,3.56,0,0,512,384,2.5,0,0,0,0,-1,
220,Teste 17,3676,17,17,513,400,3.35,3.53,0,0,512,384,2.5,0,0,0,0,-1,
221,Teste 17,3693,17,17,505,398,3.42,3.56,0,0,512,384,2.5,0,0,0,0,-1,
222,Teste 17,3710,17,17,514,429,3.45,3.59,0,0,512,384,3.6,0,0,0,0,-1,
223,Teste 17,3726,17,17,512,391,3.4,3.61,0,0,512,384,2.5,0,0,0,0,-1,
224,Teste 17,3743,17,17,515,433,3.48,3.58,0,0,512,384,3.6,0,0,0,0,-1,
225,Teste 17,3760,17,17,509,433,3.45,3.66,0,0,512,384,3.6,0,0,0,0,-1,
226,Teste 17,3776,17,17,513,441,3.46,3.66,0,0,512,384,3.6,0,0,0,0,-1,
227,Teste 17,3793,17,17,515,412,3.45,3.69,0,0,512,384,2.5,0,0,0,0,-1,
228,Teste 17,3809,17,17,517,442,3.46,3.66,0,0,512,384,3.6,0,0,0,0,-1,
229,Teste 17,3826,17,17,519,435,3.5,3.63,0,0,512,384,3.6,0,0,0,0,-1,
230,Teste 17,3843,17,17,515,425,3.48,3.69,0,0,512,384,3.6,0,0,0,0,-1,
231,Teste 17,3859,17,17,509,426,3.48,3.69,0,0,512,384,3.6,0,0,0,0,-1,
232,Teste 17,3876,17,17,511,427,3.5,3.74,0,0,512,384,3.6,0,0,0,0,-1,
233,Teste 17,3893,17,17,519,401,3.48,3.75,0,0,512,384,2.5,0,0,0,0,-1,
234,Teste 17,3909,17,17,548,442,3.53,3.74,0,0,512,384,3.6,0,0,0,0,-1,
235,Teste 17,3926,17,17,616,483,3.58,3.74,0,0,512,384,3,0,0,0,0,-1,
236,Teste 17,3943,17,17,678,493,3.53,3.66,0,0,512,384,3,0,0,0,0,-1,
237,Teste 17,3959,17,17,666,501,3.64,3.67,0,0,512,384,3,0,0,0,0,-1,
