No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection,Distancia_px,Velocidade_px_s,Evento_Cognitivo
5786,TESTE 27,104817,17.0,17,468.0,407.0,4.97,5.12,0,0,512,384,2.5,0,0,0,0,-1,,4.346134936801771,255.65499628245715,Fixação
5787,TESTE 27,104834,17.0,17,479.0,397.0,4.92,5.13,0,0,512,384,2.5,0,0,0,0,-1,,0.7453559924999384,43.844470147055205,Fixação
5788,TESTE 27,104851,17.0,17,472.0,391.0,4.96,5.15,0,0,512,384,2.5,0,0,0,0,-1,,3.399346342395175,199.96154955265735,Fixação
5789,TESTE 27,104867,17.0,17,470.0,397.0,4.94,5.2,0,0,512,384,2.5,0,0,0,0,-1,,3.887301263230184,228.66478019001082,Fixação
5790,TESTE 27,104884,17.0,17,473.0,387.0,4.94,5.23,0,0,512,384,2.5,0,0,0,0,-1,,1.0540925533894718,62.00544431702776,Fixação
5791,TESTE 27,104901,17.0,17,471.0,388.0,5.09,5.28,0,0,512,384,2.5,0,0,0,0,-1,,2.357022603955201,138.64838846795303,Fixação
5792,TESTE 27,104917,17.0,17,471.0,390.0,5.01,5.23,0,0,512,384,2.5,0,0,0,0,-1,,7.3635740114582084,433.1514124387181,Fixação
5793,TESTE 27,104934,17.0,17,475.0,409.0,5.17,5.25,0,0,512,384,2.5,0,0,0,0,-1,,6.6749947981668925,392.6467528333466,Fixação
5794,TESTE 27,104951,17.0,17,472.0,408.0,5.17,5.21,0,0,512,384,2.5,0,0,0,0,-1,,7.601169500660957,447.1276176859386,Fixação
5795,TESTE 27,104967,17.0,17,465.0,412.0,5.18,5.29,0,0,512,384,2.5,0,0,0,0,-1,,3.605551275463989,212.09125149788173,Fixação
5796,TESTE 27,104984,17.0,17,469.0,400.0,5.1,5.31,0,0,512,384,2.5,0,0,0,0,-1,,2.0,117.6470588235294,Fixação
5797,TESTE 27,105000,17.0,17,472.0,402.0,5.15,5.31,0,0,512,384,2.5,0,0,0,0,-1,,7.673909622147577,451.4064483616222,Fixação
5798,TESTE 27,105017,17.0,17,466.0,389.0,5.01,5.31,0,0,512,384,2.5,0,0,0,0,-1,,0.7453559924999384,43.844470147055205,Fixação
5799,TESTE 27,105034,17.0,17,471.0,399.0,5.15,5.42,0,0,512,384,2.5,0,0,0,0,-1,,3.399346342395231,199.9615495526606,Fixação
5800,TESTE 27,105050,17.0,17,470.0,392.0,5.15,5.39,0,0,512,384,2.5,0,0,0,0,-1,,4.0138648595974304,236.10969762337828,Fixação
5801,TESTE 27,105067,17.0,17,465.0,401.0,5.17,5.42,0,0,512,384,2.5,0,0,0,0,-1,,1.3333333333333712,78.43137254902184,Fixação
5802,TESTE 27,105084,17.0,17,471.0,403.0,5.17,5.39,0,0,512,384,2.5,0,0,0,0,-1,,2.1343747458109523,125.55145563593837,Fixação
5803,TESTE 27,105100,17.0,17,474.0,387.0,5.1,5.39,0,0,512,384,2.5,0,0,0,0,-1,,3.3333333333333486,196.07843137254991,Fixação
5804,TESTE 27,105117,17.0,17,473.0,395.0,5.15,5.37,0,0,512,384,2.5,0,0,0,0,-1,,6.871842709362758,404.22604172722106,Fixação
5805,TESTE 27,105134,17.0,17,463.0,384.0,5.18,5.45,0,0,512,384,2.5,0,0,0,0,-1,,3.887301263230184,228.66478019001082,Fixação
5806,TESTE 27,105150,17.0,17,464.0,393.0,5.21,5.44,0,0,512,384,2.5,0,0,0,0,-1,,1.9436506316151163,114.33239009500684,Fixação
5807,TESTE 27,105167,17.0,17,470.0,390.0,5.15,5.45,0,0,512,384,2.5,0,0,0,0,-1,,4.333333333333319,254.90196078431288,Fixação
5808,TESTE 27,105183,17.0,17,468.0,396.0,5.15,5.49,0,0,512,384,2.5,0,0,0,0,-1,,1.9436506316151163,114.33239009500684,Fixação
5809,TESTE 27,105200,17.0,17,467.0,398.0,5.2,5.49,0,0,512,384,2.5,0,0,0,0,-1,,6.2627647426852615,368.3979260403095,Fixação
5810,TESTE 27,105217,17.0,17,462.0,407.0,5.23,5.53,0,0,512,384,2.5,0,0,0,0,-1,,0.0,0.0,Fixação
5811,TESTE 27,105233,17.0,17,468.0,396.0,5.23,5.47,0,0,512,384,2.5,0,0,0,0,-1,,6.749485577105505,397.0285633591473,Fixação
5812,TESTE 27,105250,17.0,17,474.0,379.0,5.15,5.49,0,0,512,384,2.5,0,0,0,0,-1,,6.472162612982529,380.7154478225017,Fixação
5813,TESTE 27,105267,17.0,17,478.0,396.0,5.25,5.44,0,0,512,384,2.5,0,0,0,0,-1,,4.807401700618663,282.7883353305096,Fixação
5814,TESTE 27,105283,17.0,17,480.0,404.0,5.31,5.45,0,0,512,384,2.5,0,0,0,0,-1,,5.270462766947284,310.0272215851343,Fixação
5815,TESTE 27,105300,17.0,17,483.0,392.0,5.23,5.47,0,0,512,384,2.5,0,0,0,0,-1,,7.156970184527937,420.9982461487022,Fixação
5816,TESTE 27,105316,17.0,17,468.0,377.0,5.17,5.5,0,0,512,384,2.5,0,0,0,0,-1,,3.6817870057291042,216.57570621935906,Fixação
5817,TESTE 27,105333,17.0,17,479.0,393.0,5.2,5.52,0,0,512,384,2.5,0,0,0,0,-1,,4.642796092394748,273.10565249380875,Fixação
5818,TESTE 27,105350,17.0,17,470.0,397.0,5.25,5.45,0,0,512,384,2.5,0,0,0,0,-1,,4.34613493680175,255.65499628245593,Fixação
5819,TESTE 27,105366,17.0,17,469.0,390.0,5.23,5.44,0,0,512,384,2.5,0,0,0,0,-1,,5.088112507491291,299.3007357347818,Fixação
5820,TESTE 27,105383,17.0,17,471.0,406.0,5.26,5.47,0,0,512,384,2.5,0,0,0,0,-1,,3.3499585403736147,197.0563847278597,Fixação
5821,TESTE 27,105400,17.0,17,480.0,396.0,5.25,5.49,0,0,512,384,2.5,0,0,0,0,-1,,5.734883511361788,337.3460889036346,Fixação
5822,TESTE 27,105416,17.0,17,479.0,404.0,5.26,5.52,0,0,512,384,2.5,0,0,0,0,-1,,1.0540925533894718,62.00544431702776,Fixação
5823,TESTE 27,105433,17.0,17,470.0,403.0,5.23,5.47,0,0,512,384,2.5,0,0,0,0,-1,,3.9015666369065727,229.5039198180337,Fixação
5824,TESTE 27,105450,17.0,17,484.0,407.0,5.31,5.5,0,0,512,384,2.5,0,0,0,0,-1,,1.6996731711976096,99.98077477632998,Fixação
5825,TESTE 27,105466,17.0,17,480.0,399.0,5.28,5.47,0,0,512,384,2.5,0,0,0,0,-1,,3.3333333333333486,196.07843137254991,Fixação
5826,TESTE 27,105483,17.0,17,476.0,395.0,5.29,5.49,0,0,512,384,2.5,0,0,0,0,-1,,8.359957469322952,491.7622040778207,Fixação
5827,TESTE 27,105499,17.0,17,482.0,382.0,5.15,5.45,0,0,512,384,2.5,0,0,0,0,-1,,2.6666666666666288,156.86274509803698,Fixação
5828,TESTE 27,105516,17.0,17,472.0,399.0,5.2,5.47,0,0,512,384,2.5,0,0,0,0,-1,,2.357022603955145,138.64838846794973,Fixação
5829,TESTE 27,105533,17.0,17,475.0,402.0,5.18,5.55,0,0,512,384,2.5,0,0,0,0,-1,,6.411794687223798,377.1643933661058,Fixação
5830,TESTE 27,105549,17.0,17,473.0,399.0,5.33,5.58,0,0,512,384,2.5,0,0,0,0,-1,,3.8005847503304784,223.5638088429693,Fixação
5831,TESTE 27,105566,17.0,17,475.0,388.0,5.17,5.45,0,0,512,384,2.5,0,0,0,0,-1,,4.0,235.2941176470588,Fixação
5832,TESTE 27,105583,17.0,17,475.0,414.0,5.34,5.45,0,0,512,384,2.5,0,0,0,0,-1,,3.399346342395175,199.96154955265735,Fixação
5833,TESTE 27,105599,17.0,17,463.0,401.0,5.26,5.5,0,0,512,384,2.5,0,0,0,0,-1,,5.497474167490191,323.3808333817759,Fixação
5834,TESTE 27,105616,17.0,17,471.0,404.0,5.15,5.47,0,0,512,384,2.5,0,0,0,0,-1,,6.565905201197411,386.22971771749474,Fixação
5835,TESTE 27,105633,17.0,17,467.0,396.0,5.31,5.53,0,0,512,384,2.5,0,0,0,0,-1,,9.439868172337517,555.2863630786775,Fixação
5836,TESTE 27,105649,17.0,17,484.0,382.0,5.29,5.52,0,0,512,384,2.5,0,0,0,0,-1,,4.055175020198816,238.5397070705186,Fixação
5837,TESTE 27,105666,17.0,17,469.0,392.0,5.2,5.44,0,0,512,384,2.5,0,0,0,0,-1,,4.333333333333341,254.90196078431416,Fixação
5838,TESTE 27,105682,17.0,17,472.0,384.0,5.17,5.52,0,0,512,384,2.5,0,0,0,0,-1,,8.232726023485636,484.27800138150803,Fixação
5839,TESTE 27,105699,17.0,17,471.0,403.0,5.21,5.58,0,0,512,384,2.5,0,0,0,0,-1,,3.2829526005986938,193.1148588587467,Fixação
5840,TESTE 27,105716,17.0,17,478.0,396.0,5.28,5.53,0,0,512,384,2.5,0,0,0,0,-1,,4.533823502911845,266.695500171285,Fixação
5841,TESTE 27,105732,17.0,17,476.0,397.0,5.21,5.53,0,0,512,384,2.5,0,0,0,0,-1,,1.6666666666666514,98.03921568627361,Fixação
5842,TESTE 27,105749,17.0,17,467.0,406.0,5.26,5.52,0,0,512,384,2.5,0,0,0,0,-1,,1.3743685418725857,80.84520834544621,Fixação
5843,TESTE 27,105766,17.0,17,474.0,397.0,5.21,5.44,0,0,512,384,2.5,0,0,0,0,-1,,4.013864859597445,236.1096976233791,Fixação
5844,TESTE 27,105782,17.0,17,467.0,389.0,5.2,5.55,0,0,512,384,2.5,0,0,0,0,-1,,0.9428090415820499,55.45935538717941,Fixação
5845,TESTE 27,105799,17.0,17,465.0,408.0,5.21,5.49,0,0,512,384,2.5,0,0,0,0,-1,,5.0990195135927845,299.9423243289873,Fixação
5846,TESTE 27,105816,17.0,17,477.0,412.0,5.31,5.44,0,0,512,384,2.5,0,0,0,0,-1,,7.340905181848396,431.8179518734351,Fixação
5847,TESTE 27,105832,17.0,17,466.0,411.0,5.21,5.52,0,0,512,384,2.5,0,0,0,0,-1,,4.013864859597435,236.1096976233785,Fixação
5848,TESTE 27,105849,17.0,17,477.0,409.0,5.28,5.49,0,0,512,384,2.5,0,0,0,0,-1,,6.749485577105558,397.0285633591505,Fixação
5849,TESTE 27,105865,17.0,17,470.0,393.0,5.25,5.53,0,0,512,384,2.5,0,0,0,0,-1,,2.23606797749979,131.5334104411641,Fixação
5850,TESTE 27,105882,17.0,17,469.0,417.0,5.28,5.53,0,0,512,384,5.6,0,0,0,0,-1,,8.232726023485636,484.27800138150803,Fixação
5851,TESTE 27,105899,17.0,17,464.0,430.0,5.29,5.44,0,0,512,384,3.6,0,0,0,0,-1,,4.384315479322009,257.90091054835347,Fixação
5852,TESTE 27,105915,17.0,17,468.0,406.0,5.18,5.5,0,0,512,384,2.5,0,0,0,0,-1,,2.0,117.6470588235294,Fixação
5853,TESTE 27,105932,17.0,17,469.0,423.0,5.31,5.53,0,0,512,384,3.6,0,0,0,0,-1,,9.545214042184273,561.483178952016,Fixação
5854,TESTE 27,105949,17.0,17,470.0,402.0,5.21,5.55,0,0,512,384,2.5,0,0,0,0,-1,,3.073181485764281,180.77538151554594,Fixação
5855,TESTE 27,105965,17.0,17,461.0,400.0,5.12,5.47,0,0,512,384,2.5,0,0,0,0,-1,,8.89444270941752,523.2025123186777,Fixação
5856,TESTE 27,105982,17.0,17,475.0,397.0,5.2,5.53,0,0,512,384,2.5,0,0,0,0,-1,,1.0540925533894718,62.00544431702776,Fixação
5857,TESTE 27,105999,17.0,17,469.0,399.0,5.2,5.6,0,0,512,384,2.5,0,0,0,0,-1,,4.484541349024598,263.7965499426234,Fixação
5858,TESTE 27,106015,17.0,17,470.0,390.0,5.13,5.52,0,0,512,384,2.5,0,0,0,0,-1,,3.0731814857642874,180.77538151554631,Fixação
5859,TESTE 27,106032,17.0,17,473.0,406.0,5.29,5.5,0,0,512,384,2.5,0,0,0,0,-1,,4.772607021092137,280.741589476008,Fixação
5860,TESTE 27,106048,17.0,17,466.0,413.0,5.23,5.57,0,0,512,384,2.5,0,0,0,0,-1,,6.368324391514244,374.6073171478967,Fixação
5861,TESTE 27,106065,17.0,17,472.0,409.0,5.15,5.53,0,0,512,384,2.5,0,0,0,0,-1,,3.01846171271247,177.55657133602764,Fixação
5862,TESTE 27,106082,17.0,17,464.0,405.0,5.26,5.52,0,0,512,384,2.5,0,0,0,0,-1,,3.605551275463989,212.09125149788173,Fixação
5863,TESTE 27,106098,17.0,17,472.0,404.0,5.15,5.52,0,0,512,384,2.5,0,0,0,0,-1,,1.3333333333333712,78.43137254902184,Fixação
5864,TESTE 27,106115,17.0,17,476.0,409.0,5.18,5.45,0,0,512,384,2.5,0,0,0,0,-1,,4.44722135470876,261.60125615933885,Fixação
5865,TESTE 27,106132,17.0,17,477.0,408.0,5.2,5.5,0,0,512,384,2.5,0,0,0,0,-1,,4.0138648595974304,236.10969762337828,Fixação
5866,TESTE 27,106148,17.0,17,471.0,392.0,5.18,5.5,0,0,512,384,2.5,0,0,0,0,-1,,6.4031242374328485,376.6543669078146,Fixação
5867,TESTE 27,106165,17.0,17,461.0,397.0,5.2,5.44,0,0,512,384,2.5,0,0,0,0,-1,,3.073181485764281,180.77538151554594,Fixação
5868,TESTE 27,106182,17.0,17,471.0,401.0,5.18,5.52,0,0,512,384,2.5,0,0,0,0,-1,,0.7453559924998875,43.844470147052206,Fixação
5869,TESTE 27,106198,17.0,17,472.0,394.0,5.26,5.5,0,0,512,384,2.5,0,0,0,0,-1,,2.0,117.6470588235294,Fixação
5870,TESTE 27,106215,17.0,17,467.0,397.0,5.31,5.52,0,0,512,384,2.5,0,0,0,0,-1,,2.7487370837450746,161.69041669088674,Fixação
5871,TESTE 27,106231,17.0,17,473.0,393.0,5.23,5.47,0,0,512,384,2.5,0,0,0,0,-1,,6.472162612982543,380.71544782250254,Fixação
5872,TESTE 27,106248,17.0,17,456.0,405.0,5.21,5.42,0,0,512,384,2.5,0,0,0,0,-1,,15.463218006324308,909.6010591955475,Sacada
5873,TESTE 27,106265,17.0,17,461.0,443.0,5.17,5.44,0,0,512,384,3.6,0,0,0,0,-1,,27.247833756914403,1602.8137504067297,Sacada
5874,TESTE 27,106281,17.0,17,462.0,474.0,5.26,-1.0,0,0,512,384,3.6,0,0,0,0,-1,,129.19451312738568,7599.677242787393,Sacada
5875,TESTE 27,106298,17.0,17,421.0,791.0,4.94,0.0,0,0,512,384,,0,0,0,0,-1,,37.26779962499658,2192.2235073527395,Sacada
5876,TESTE 27,106348,50.0,50,441.0,333.0,-1.0,0.0,0,0,512,384,4,0,0,0,0,-1,,10.225241100118584,204.5048220023717,Fixação
5877,TESTE 27,106365,17.0,17,433.0,464.0,5.26,0.0,0,0,512,384,3.6,0,0,0,0,-1,,151.44489280116235,8908.523105950726,Sacada
5878,TESTE 27,106381,17.0,17,467.0,339.0,5.17,-1.0,0,0,512,384,4,0,0,0,0,-1,,37.386866380826525,2199.227434166266,Sacada
5879,TESTE 27,106398,17.0,17,447.0,445.0,5.2,-1.0,0,0,512,384,3.6,0,0,0,0,-1,,11.493959766377786,676.1152803751639,Fixação
5880,TESTE 27,106414,17.0,17,450.0,434.0,5.18,5.5,0,0,512,384,3.6,0,0,0,0,-1,,14.666666666666686,862.7450980392168,Sacada
5881,TESTE 27,106431,17.0,17,467.0,383.0,5.13,5.41,0,0,512,384,2.5,0,0,0,0,-1,,23.04102621171397,1355.354483041998,Sacada
5882,TESTE 27,106448,17.0,17,464.0,378.0,5.17,5.49,0,0,512,384,2.5,0,0,0,0,-1,,15.933891203622819,937.2877178601658,Sacada
5883,TESTE 27,106464,17.0,17,463.0,388.0,5.2,5.44,0,0,512,384,2.5,0,0,0,0,-1,,5.374838498865683,316.1669705215108,Fixação
5884,TESTE 27,106481,17.0,17,465.0,399.0,5.2,5.45,0,0,512,384,2.5,0,0,0,0,-1,,6.616477747093057,389.20457335841513,Fixação
5885,TESTE 27,106498,17.0,17,451.0,393.0,5.18,5.42,0,0,512,384,2.5,0,0,0,0,-1,,0.6666666666666288,39.215686274507576,Fixação
5886,TESTE 27,106514,17.0,17,465.0,388.0,5.15,5.44,0,0,512,384,2.5,0,0,0,0,-1,,1.699673171197621,99.98077477633065,Fixação
5887,TESTE 27,106531,17.0,17,466.0,404.0,5.23,5.52,0,0,512,384,2.5,0,0,0,0,-1,,6.324555320336759,372.03266590216225,Fixação
5888,TESTE 27,106547,17.0,17,469.0,387.0,5.2,5.45,0,0,512,384,2.5,0,0,0,0,-1,,2.134374745810908,125.55145563593575,Fixação
5889,TESTE 27,106564,17.0,17,470.0,392.0,5.2,5.49,0,0,512,384,2.5,0,0,0,0,-1,,2.981423969999728,175.37788058821928,Fixação
5890,TESTE 27,106581,17.0,17,474.0,400.0,5.26,5.44,0,0,512,384,2.5,0,0,0,0,-1,,2.1081851067789255,124.01088863405444,Fixação
5891,TESTE 27,106597,17.0,17,467.0,381.0,5.17,5.53,0,0,512,384,2.5,0,0,0,0,-1,,0.9428090415820902,55.45935538718177,Fixação
5892,TESTE 27,106614,17.0,17,472.0,394.0,5.25,5.52,0,0,512,384,2.5,0,0,0,0,-1,,3.726779962499641,219.22235073527298,Fixação
5893,TESTE 27,106631,17.0,17,464.0,395.0,5.15,5.53,0,0,512,384,2.5,0,0,0,0,-1,,6.082762530298219,357.8095606057776,Fixação
5894,TESTE 27,106647,17.0,17,470.0,399.0,5.23,5.47,0,0,512,384,2.5,0,0,0,0,-1,,2.23606797749979,131.5334104411641,Fixação
5895,TESTE 27,106664,17.0,17,466.0,391.0,5.2,5.49,0,0,512,384,2.5,0,0,0,0,-1,,7.695597587076813,452.6822110045184,Fixação
5896,TESTE 27,106681,17.0,17,466.0,372.0,5.15,5.45,0,0,512,384,2.5,0,0,0,0,-1,,2.687419249432817,158.08348526075395,Fixação
5897,TESTE 27,106697,17.0,17,462.0,400.0,5.23,5.53,0,0,512,384,2.5,0,0,0,0,-1,,2.23606797749979,131.5334104411641,Fixação
5898,TESTE 27,106714,17.0,17,460.0,394.0,5.28,5.5,0,0,512,384,2.5,0,0,0,0,-1,,6.6749947981668925,392.6467528333466,Fixação
5899,TESTE 27,106730,17.0,17,465.0,392.0,5.25,5.53,0,0,512,384,2.5,0,0,0,0,-1,,4.47213595499958,263.0668208823282,Fixação
5900,TESTE 27,106747,17.0,17,468.0,388.0,5.13,5.49,0,0,512,384,2.5,0,0,0,0,-1,,4.0688518719112405,239.34422775948474,Fixação
5901,TESTE 27,106764,17.0,17,467.0,384.0,5.1,5.44,0,0,512,384,2.5,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
5902,TESTE 27,106780,17.0,17,465.0,389.0,5.1,5.39,0,0,512,384,2.5,0,0,0,0,-1,,1.6666666666666856,98.03921568627563,Fixação
5903,TESTE 27,106797,17.0,17,468.0,383.0,5.18,5.39,0,0,512,384,2.5,0,0,0,0,-1,,0.6666666666666288,39.215686274507576,Fixação
5904,TESTE 27,106814,17.0,17,467.0,382.0,5.13,5.44,0,0,512,384,2.5,0,0,0,0,-1,,1.9436506316151163,114.33239009500684,Fixação
5905,TESTE 27,106830,17.0,17,460.0,386.0,5.17,5.34,0,0,512,384,2.5,0,0,0,0,-1,,3.073181485764281,180.77538151554594,Fixação
5906,TESTE 27,106847,17.0,17,462.0,390.0,5.1,5.44,0,0,512,384,2.5,0,0,0,0,-1,,2.981423969999728,175.37788058821928,Fixação
5907,TESTE 27,106864,17.0,17,463.0,390.0,5.13,5.39,0,0,512,384,2.5,0,0,0,0,-1,,5.676462121975428,333.9095365867899,Fixação
5908,TESTE 27,106880,17.0,17,471.0,399.0,5.23,5.36,0,0,512,384,2.5,0,0,0,0,-1,,7.125852775477323,419.16781032219546,Fixação
5909,TESTE 27,106897,17.0,17,466.0,369.0,5.1,5.41,0,0,512,384,2.5,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
5910,TESTE 27,106913,17.0,17,463.0,387.0,5.05,5.34,0,0,512,384,2.5,0,0,0,0,-1,,3.8005847503304784,223.5638088429693,Fixação
5911,TESTE 27,106930,17.0,17,460.0,396.0,5.1,5.36,0,0,512,384,2.5,0,0,0,0,-1,,2.357022603955185,138.6483884679521,Fixação
5912,TESTE 27,106947,17.0,17,471.0,374.0,4.99,5.28,0,0,512,384,2.5,0,0,0,0,-1,,5.676462121975488,333.9095365867935,Fixação
5913,TESTE 27,106963,17.0,17,462.0,370.0,5.02,5.28,0,0,512,384,2.5,0,0,0,0,-1,,2.8284271247461903,166.3780661615406,Fixação
5914,TESTE 27,106980,17.0,17,466.0,402.0,5.1,5.39,0,0,512,384,2.5,0,0,0,0,-1,,0.4714045207910451,27.729677693590887,Fixação
5915,TESTE 27,106997,17.0,17,472.0,373.0,5.09,5.28,0,0,512,384,2.5,0,0,0,0,-1,,8.692269873603495,511.3099925649115,Fixação
5916,TESTE 27,107013,17.0,17,460.0,396.0,5.09,5.28,0,0,512,384,2.5,0,0,0,0,-1,,3.073181485764281,180.77538151554594,Fixação
5917,TESTE 27,107030,17.0,17,473.0,396.0,5.1,5.34,0,0,512,384,2.5,0,0,0,0,-1,,8.06225774829855,474.2504557822676,Fixação
5918,TESTE 27,107047,17.0,17,460.0,394.0,5.1,5.34,0,0,512,384,2.5,0,0,0,0,-1,,2.027587510099403,119.26985353525902,Fixação
5919,TESTE 27,107063,17.0,17,466.0,395.0,5.13,5.28,0,0,512,384,2.5,0,0,0,0,-1,,3.073181485764281,180.77538151554594,Fixação
5920,TESTE 27,107080,17.0,17,466.0,390.0,5.09,5.37,0,0,512,384,2.5,0,0,0,0,-1,,2.6034165586355638,153.14215050797432,Fixação
5921,TESTE 27,107096,17.0,17,466.0,389.0,5.09,5.2,0,0,512,384,2.5,0,0,0,0,-1,,3.3333333333333486,196.07843137254991,Fixação
5922,TESTE 27,107113,17.0,17,460.0,403.0,5.13,5.33,0,0,512,384,2.5,0,0,0,0,-1,,1.2018504251546736,70.69708383262785,Fixação
5923,TESTE 27,107130,17.0,17,463.0,392.0,5.04,5.39,0,0,512,384,2.5,0,0,0,0,-1,,1.6666666666666288,98.03921568627227,Fixação
5924,TESTE 27,107146,17.0,17,466.0,394.0,5.07,5.31,0,0,512,384,2.5,0,0,0,0,-1,,3.0731814857643,180.77538151554705,Fixação
5925,TESTE 27,107163,17.0,17,462.0,394.0,5.13,5.28,0,0,512,384,2.5,0,0,0,0,-1,,1.6666666666666514,98.03921568627361,Fixação
5926,TESTE 27,107180,17.0,17,460.0,388.0,5.09,5.31,0,0,512,384,2.5,0,0,0,0,-1,,1.6996731711976096,99.98077477632998,Fixação
5927,TESTE 27,107196,17.0,17,461.0,393.0,5.09,5.34,0,0,512,384,2.5,0,0,0,0,-1,,2.3333333333333712,137.25490196078655,Fixação
5928,TESTE 27,107213,17.0,17,462.0,387.0,5.09,5.36,0,0,512,384,2.5,0,0,0,0,-1,,7.007932013876212,412.23129493389484,Fixação
5929,TESTE 27,107230,17.0,17,459.0,409.0,5.15,5.37,0,0,512,384,2.5,0,0,0,0,-1,,1.6996731711976096,99.98077477632998,Fixação
5930,TESTE 27,107246,17.0,17,462.0,398.0,5.01,5.36,0,0,512,384,2.5,0,0,0,0,-1,,1.6666666666666514,98.03921568627361,Fixação
5931,TESTE 27,107263,17.0,17,465.0,391.0,5.02,5.36,0,0,512,384,2.5,0,0,0,0,-1,,6.3420991968134635,373.06465863608605,Fixação
5932,TESTE 27,107279,17.0,17,460.0,390.0,5.05,5.36,0,0,512,384,2.5,0,0,0,0,-1,,5.270462766947284,310.0272215851343,Fixação
5933,TESTE 27,107296,17.0,17,471.0,385.0,4.96,5.29,0,0,512,384,2.5,0,0,0,0,-1,,1.201850425154642,70.697083832626,Fixação
5934,TESTE 27,107313,17.0,17,463.0,388.0,5.04,5.26,0,0,512,384,2.5,0,0,0,0,-1,,1.7950549357114522,105.59146680655601,Fixação
5935,TESTE 27,107329,17.0,17,465.0,392.0,5.01,5.26,0,0,512,384,2.5,0,0,0,0,-1,,2.7487370837450746,161.69041669088674,Fixação
5936,TESTE 27,107346,17.0,17,463.0,387.0,4.99,5.31,0,0,512,384,2.5,0,0,0,0,-1,,2.426703296426811,142.74725273098886,Fixação
5937,TESTE 27,107363,17.0,17,465.0,381.0,4.94,5.29,0,0,512,384,2.5,0,0,0,0,-1,,3.144660377352149,184.98002219718524,Fixação
5938,TESTE 27,107379,17.0,17,460.0,400.0,5.02,5.29,0,0,512,384,2.5,0,0,0,0,-1,,11.005049346146118,647.3558438909481,Fixação
5939,TESTE 27,107396,17.0,17,464.0,420.0,5.04,5.26,0,0,512,384,3.6,0,0,0,0,-1,,6.472162612982566,380.7154478225039,Fixação
5940,TESTE 27,107413,17.0,17,461.0,400.0,5.04,5.28,0,0,512,384,2.5,0,0,0,0,-1,,1.6666666666666856,98.03921568627563,Fixação
5941,TESTE 27,107429,17.0,17,460.0,395.0,4.91,5.17,0,0,512,384,2.5,0,0,0,0,-1,,8.768630958643953,515.8018210967032,Fixação
5942,TESTE 27,107446,17.0,17,468.0,394.0,4.92,5.2,0,0,512,384,2.5,0,0,0,0,-1,,3.726779962499641,219.22235073527298,Fixação
5943,TESTE 27,107462,17.0,17,466.0,390.0,4.97,5.17,0,0,512,384,2.5,0,0,0,0,-1,,4.176654695380573,245.68557031650428,Fixação
5944,TESTE 27,107479,17.0,17,466.0,406.0,4.96,5.2,0,0,512,384,2.5,0,0,0,0,-1,,2.3333333333333144,137.2549019607832,Fixação
5945,TESTE 27,107496,17.0,17,468.0,401.0,4.99,5.13,0,0,512,384,2.5,0,0,0,0,-1,,5.0,294.11764705882354,Fixação
5946,TESTE 27,107512,17.0,17,466.0,405.0,4.89,5.15,0,0,512,384,2.5,0,0,0,0,-1,,4.44722135470876,261.60125615933885,Fixação
5947,TESTE 27,107529,17.0,17,463.0,419.0,4.99,5.18,0,0,512,384,3.6,0,0,0,0,-1,,7.363574011458214,433.15141243871847,Fixação
5948,TESTE 27,107546,17.0,17,466.0,423.0,5.02,5.1,0,0,512,384,3.6,0,0,0,0,-1,,1.201850425154642,70.697083832626,Fixação
5949,TESTE 27,107562,17.0,17,463.0,407.0,4.97,5.07,0,0,512,384,2.5,0,0,0,0,-1,,10.687479694587562,628.6752761522096,Fixação
5950,TESTE 27,107579,17.0,17,465.0,387.0,4.86,5.13,0,0,512,384,2.5,0,0,0,0,-1,,7.401201103724877,435.3647708073457,Fixação
5951,TESTE 27,107595,17.0,17,463.0,401.0,4.92,5.1,0,0,512,384,2.5,0,0,0,0,-1,,1.9436506316150677,114.33239009500399,Fixação
5952,TESTE 27,107612,17.0,17,468.0,410.0,4.86,5.15,0,0,512,384,2.5,0,0,0,0,-1,,5.0110987927909685,294.77051722299814,Fixação
5953,TESTE 27,107629,17.0,17,464.0,402.0,4.84,5.13,0,0,512,384,2.5,0,0,0,0,-1,,2.6874192494328524,158.08348526075602,Fixação
5954,TESTE 27,107645,17.0,17,470.0,405.0,4.92,5.15,0,0,512,384,2.5,0,0,0,0,-1,,3.7267799624996916,219.22235073527597,Fixação
5955,TESTE 27,107662,17.0,17,473.0,400.0,4.89,5.2,0,0,512,384,2.5,0,0,0,0,-1,,1.795054935711526,105.59146680656036,Fixação
5956,TESTE 27,107679,17.0,17,469.0,404.0,4.88,5.15,0,0,512,384,2.5,0,0,0,0,-1,,2.6034165586355638,153.14215050797432,Fixação
5957,TESTE 27,107695,17.0,17,465.0,399.0,4.91,5.1,0,0,512,384,2.5,0,0,0,0,-1,,2.4267032964268265,142.7472527309898,Fixação
