Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
16519,17,515,291,4
16535,17,504,311,4
16552,17,510,289,4
16569,17,499,292,4
16585,17,510,289,4
16602,17,521,265,0
16618,17,513,292,4
16635,17,517,223,1
16652,17,513,226,1
16685,33,515,296,4
16702,17,537,341,4
16718,17,547,428,3
16751,33,517,609,3
16768,17,530,673,3
16785,17,540,691,3
16818,33,544,663,3
16835,17,539,666,3
16851,17,552,633,3
16868,17,539,655,3
16901,33,553,616,3
16918,17,547,621,3
16934,17,542,647,3
16968,33,532,621,3
17018,50,534,601,3
17051,33,489,723,3
17350,299,17,757,3
17434,83,33,742,3
17467,33,26,751,3
17500,33,35,551,3
17567,67,9,749,3
17617,50,113,732,3
17849,233,510,267,0
17883,33,512,597,3
17899,17,511,517,3
17916,17,531,432,3
17933,17,525,374,2
17949,17,530,321,4
17966,17,533,288,4
17982,17,518,306,4
17999,17,528,273,0
18016,17,533,255,1
18032,17,521,303,4
18049,17,525,270,0
18066,17,528,229,1
18082,17,524,238,1
18099,17,522,271,0
18116,17,528,382,2
18132,17,527,380,2
18149,17,528,361,4
18165,17,526,367,2
18182,17,525,374,2
18199,17,526,351,4
18215,17,520,359,4
18232,17,526,354,4
18249,17,525,357,4
18265,17,529,357,4
18282,17,526,365,2
18299,17,526,350,4
18315,17,531,355,4
18332,17,524,353,4
18348,17,527,362,4
18365,17,521,362,4
18382,17,525,354,4
18398,17,527,343,4
18415,17,523,348,4
18432,17,524,361,4
18448,17,522,371,2
18465,17,400,497,3
18482,17,247,509,3
18498,17,65,554,3
18581,83,16,661,3
18598,17,8,655,3
18615,17,10,663,3
18631,17,18,609,3
18681,50,26,617,3
18714,33,51,680,3
18731,17,61,605,3
18798,67,34,618,3
18814,17,27,613,3
18831,17,12,535,3
18864,33,16,641,3
18897,33,11,612,3
18914,17,17,627,3
18931,17,74,560,3
18947,17,244,461,3
18964,17,319,443,3
18981,17,502,332,4
18997,17,508,274,0
19014,17,515,228,1
19030,17,486,274,0
19047,17,506,289,4
19064,17,503,323,4
19080,17,508,281,0
19097,17,494,279,0
19114,17,506,368,2
19130,17,501,288,4
19147,17,499,364,4
19164,17,502,373,2
19180,17,509,221,1
19197,17,509,271,0
19213,17,512,243,1
19230,17,516,219,1
19247,17,510,302,4
19263,17,513,287,0
19280,17,506,306,4
19297,17,518,195,1
19313,17,504,325,4
19330,17,520,306,4
19347,17,509,326,4
19380,0,508,337,4
19380,33,508,337,4
19396,17,509,338,4
19430,0,507,344,4
19430,33,507,344,4
19446,17,505,395,2
19463,17,501,374,2
19480,17,500,383,2
19496,17,503,372,2
19513,17,498,383,2
19530,17,497,377,2
19546,17,496,410,2
19563,17,494,396,2
19579,17,498,397,2
19596,17,496,377,2
19613,17,497,392,2
19629,17,497,381,2
19646,17,512,412,2
19663,17,531,429,3
19679,17,530,424,3
19696,17,530,426,3
19713,17,531,419,5
19729,17,533,434,3
19746,17,532,439,3
19762,17,533,419,5
19779,17,527,433,3
