Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
17633,17,459,952,0
17650,17,466,932,0
17666,17,461,953,0
17683,17,463,948,0
17700,17,459,948,0
17716,17,455,954,0
17733,17,464,958,0
17750,17,437,1010,0
17766,17,435,1009,0
17783,17,438,1017,0
17800,17,440,1010,0
17816,17,435,1008,0
17833,17,434,1014,0
17849,17,435,1012,0
17866,17,437,1027,0
17883,17,436,1018,0
17899,17,432,1016,0
17916,17,433,1018,0
17933,17,434,972,0
17949,17,430,987,0
17966,17,430,975,0
17982,17,439,983,0
17999,17,435,980,0
18016,17,433,981,0
18032,17,433,977,0
18049,17,435,982,0
18066,17,432,984,0
18082,17,432,989,0
18099,17,433,972,0
18116,17,434,980,0
18132,17,435,961,0
18149,17,435,963,0
18165,17,432,965,0
18182,17,434,969,0
18199,17,441,969,0
18215,17,440,970,0
18232,17,438,965,0
18249,17,436,965,0
18265,17,439,951,0
18282,17,442,968,0
18299,17,440,966,0
18315,17,440,965,0
18332,17,440,962,0
18348,17,442,965,0
18365,17,444,964,0
18382,17,444,967,0
18398,17,434,968,0
18415,17,443,966,0
18432,17,441,968,0
18448,17,444,969,0
18465,17,442,967,0
18482,17,447,968,0
18498,17,444,964,0
18515,17,446,960,0
18531,17,446,963,0
18548,17,451,961,0
18565,17,446,960,0
18581,17,439,955,0
18598,17,444,960,0
18615,17,450,964,0
18631,17,443,963,0
18648,17,450,972,0
18665,17,447,955,0
18681,17,447,961,0
18698,17,445,970,0
18714,17,442,959,0
18731,17,439,960,0
18748,17,442,955,0
18764,17,443,955,0
18781,17,445,955,0
18798,17,437,734,3
18814,17,445,959,0
18831,17,449,950,0
18848,17,444,948,0
18864,17,443,946,0
18881,17,519,1023,0
18897,17,444,964,0
18914,17,450,941,0
18931,17,448,945,0
18947,17,440,958,0
18964,17,435,949,0
18981,17,434,945,0
18997,17,442,963,0
19014,17,440,898,0
19030,17,450,654,3
19047,17,461,726,3
19064,17,441,999,0
19080,17,477,1017,0
19097,17,439,760,3
19114,17,467,580,3
19130,17,480,398,2
19147,17,499,299,4
19164,17,491,350,4
19180,17,492,378,2
19197,17,500,980,0
19396,200,515,756,3
19413,17,511,527,3
19430,17,527,356,4
19446,17,512,376,2
19463,17,512,392,2
19480,17,507,393,2
19496,17,522,377,2
19513,17,517,399,2
19530,17,516,397,2
19546,17,522,403,2
19563,17,514,385,2
19579,17,517,388,2
19596,17,519,364,4
19613,17,522,366,2
19629,17,517,378,2
19646,17,522,380,2
19663,17,521,361,4
19679,17,517,351,4
19696,17,521,381,2
19713,17,518,368,2
19729,17,528,375,2
19746,17,523,371,2
19762,17,523,384,2
19779,17,526,383,2
19796,17,503,474,3
19812,17,481,606,3
19829,17,478,722,3
19846,17,460,824,0
19862,17,455,872,0
19879,17,443,870,0
19896,17,445,870,0
19912,17,453,862,0
19929,17,449,869,0
19945,17,445,875,0
19962,17,449,876,0
19979,17,447,871,0
19995,17,463,934,0
20012,17,453,937,0
20029,17,455,947,0
20045,17,450,951,0
20062,17,452,948,0
20079,17,452,950,0
20095,17,450,954,0
20112,17,454,952,0
20128,17,451,950,0
20145,17,450,947,0
20162,17,452,947,0
20178,17,451,944,0
20195,17,454,945,0
20212,17,456,946,0
20228,17,454,949,0
20245,17,452,949,0
20261,17,454,950,0
20278,17,452,944,0
20295,17,488,882,0
20311,17,493,821,0
20328,17,495,834,0
20345,17,499,827,0
20361,17,497,825,0
20378,17,499,828,0
20395,17,503,826,0
20411,17,495,823,0
20428,17,500,823,0
20444,17,500,825,0
20461,17,496,826,0
20478,17,502,822,0
20494,17,492,829,0
20511,17,504,821,0
20528,17,501,820,0
20544,17,498,822,0
20561,17,501,823,0
20578,17,495,824,0
20594,17,499,825,0
20611,17,503,820,0
20627,17,503,799,0
20644,17,503,805,0
20661,17,499,808,0
20677,17,496,805,0
20694,17,494,809,0
20711,17,502,809,0
20727,17,498,809,0
20744,17,497,801,0
20761,17,495,807,0
20777,17,502,811,0
20794,17,495,811,0
20810,17,498,809,0
20827,17,498,809,0
20844,17,497,805,0
20860,17,499,808,0
20877,17,496,798,0
20894,17,495,811,0
20910,17,493,802,0
20927,17,495,806,0
20944,17,374,819,0
20960,17,497,796,0
20977,17,500,805,0
20993,17,503,806,0
21010,17,499,807,0
21027,17,498,805,0
21043,17,505,801,0
21060,17,493,804,0
21077,17,503,804,0
21093,17,500,802,0
21110,17,500,807,0
21127,17,500,804,0
21143,17,502,795,0
21160,17,499,805,0
21176,17,501,802,0
21193,17,498,806,0
21210,17,499,802,0
21226,17,502,802,0
21243,17,497,806,0
21260,17,506,804,0
21276,17,499,798,0
21293,17,502,798,0
21309,17,497,804,0
21326,17,503,802,0
21343,17,497,804,0
21359,17,505,803,0
21376,17,499,802,0
21393,17,499,803,0
21409,17,496,796,0
