Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
12726,17,520,385,2
12742,17,520,382,2
12759,17,517,385,2
12776,17,521,388,2
12792,17,516,383,2
12809,17,515,367,2
12826,17,467,861,0
12925,100,426,623,3
12942,17,456,320,4
12959,17,457,354,4
12975,17,450,389,2
12992,17,464,373,2
13009,17,462,379,2
13025,17,453,396,2
13042,17,460,364,4
13059,17,460,367,2
13075,17,455,372,2
13092,17,461,349,4
13108,17,449,391,2
13125,17,456,366,2
13142,17,461,379,2
13158,17,459,379,2
13175,17,461,366,2
13192,17,455,369,2
13208,17,488,368,2
13225,17,524,369,2
13241,17,515,379,2
13258,17,519,377,2
13275,17,528,365,2
13291,17,524,374,2
13308,17,527,369,2
13325,17,524,367,2
13341,17,522,376,2
13358,17,526,356,4
13375,17,527,358,4
13391,17,523,369,2
13408,17,526,363,4
13424,17,531,375,2
13441,17,525,357,4
13458,17,524,380,2
13474,17,524,381,2
13491,17,524,367,2
13508,17,525,373,2
13524,17,526,377,2
13541,17,525,369,2
13558,17,526,371,2
13574,17,526,382,2
13591,17,525,383,2
13607,17,521,384,2
13624,17,522,380,2
13641,17,524,376,2
13657,17,523,389,2
13674,17,521,473,3
13691,17,526,444,3
13707,17,529,488,3
13724,17,528,485,3
13741,17,528,482,3
13757,17,525,472,3
13774,17,531,456,3
13790,17,526,478,3
13807,17,524,490,3
13824,17,522,489,3
13840,17,526,485,3
13857,17,522,485,3
13874,17,524,469,3
13890,17,527,486,3
13907,17,531,493,3
13924,17,524,473,3
13940,17,528,475,3
13957,17,526,466,3
13973,17,528,481,3
13990,17,528,468,3
14007,17,528,480,3
14023,17,526,495,3
14040,17,526,490,3
14057,17,526,478,3
14073,17,493,814,0
14173,100,488,767,0
14190,17,516,417,5
14206,17,528,404,2
14223,17,528,429,3
14240,17,526,444,3
14256,17,525,437,3
14273,17,535,435,3
14290,17,532,432,3
14306,17,530,431,3
14323,17,526,454,3
14339,17,529,450,3
14356,17,535,442,3
14373,17,523,446,3
14389,17,527,434,3
14406,17,530,433,3
14423,17,527,433,3
14439,17,535,440,3
14456,17,532,424,3
14472,17,557,474,3
14489,17,556,574,3
14506,17,577,728,3
14522,17,602,883,0
14539,17,588,1032,0
14988,449,376,1037,0
15005,17,396,1024,0
15021,17,396,982,0
15038,17,461,981,0
15055,17,394,1013,0
15071,17,387,1001,0
15088,17,358,1061,0
15105,17,392,1004,0
15121,17,328,1054,0
15138,17,438,915,0
15155,17,451,866,0
15171,17,460,887,0
15188,17,457,881,0
15204,17,450,879,0
15221,17,452,890,0
15238,17,450,881,0
15254,17,450,883,0
15271,17,458,887,0
15288,17,457,881,0
15304,17,457,880,0
15321,17,454,884,0
15338,17,457,893,0
15354,17,459,889,0
15371,17,488,660,3
15387,17,500,521,3
15404,17,522,419,5
15421,17,526,430,3
15437,17,527,423,3
15454,17,536,418,5
15471,17,532,427,3
15487,17,534,425,3
15504,17,534,435,3
15521,17,525,434,3
15537,17,533,437,3
15554,17,530,430,3
15570,17,536,403,2
15587,17,534,423,3
15604,17,532,445,3
15620,17,535,427,3
15637,17,532,414,2
15654,17,532,427,3
15670,17,535,427,3
15687,17,529,430,3
15703,17,536,429,3
15720,17,535,423,3
15737,17,537,417,5
15753,17,541,427,3
15770,17,532,413,2
15787,17,535,426,3
15803,17,537,428,3
15820,17,537,412,2
15837,17,540,408,2
15853,17,538,420,5
15870,17,540,419,5
15886,17,535,417,5
15903,17,538,422,3
15920,17,540,432,3
15936,17,536,436,3
15953,17,535,422,3
15970,17,536,426,3
15986,17,534,416,2
16003,17,540,414,2
16020,17,538,417,5
16036,17,542,425,3
16053,17,541,415,2
16069,17,539,425,3
16086,17,537,430,3
16103,17,535,428,3
16119,17,539,423,3
16136,17,545,413,2
16153,17,538,431,3
16169,17,540,423,3
16186,17,537,436,3
16203,17,538,411,2
16219,17,537,422,3
16236,17,538,424,3
16252,17,532,443,3
16269,17,538,415,2
16286,17,536,419,5
16302,17,540,408,2
16319,17,534,405,2
16336,17,538,403,2
16352,17,534,411,2
16369,17,533,437,3
16386,17,536,418,5
16402,17,536,398,2
16419,17,537,427,3
16435,17,537,418,5
16452,17,536,423,3
16469,17,536,437,3
16485,17,535,416,2
16502,17,535,420,5
16519,17,536,439,3
16535,17,534,424,3
16552,17,535,443,3
16569,17,529,434,3
16585,17,535,432,3
16602,17,532,437,3
16618,17,539,405,2
16635,17,532,426,3
16652,17,534,421,5
16668,17,530,442,3
16685,17,536,427,3
16702,17,532,414,2
16718,17,531,417,5
16735,17,533,429,3
16751,17,531,438,3
16768,17,535,423,3
16785,17,531,425,3
16801,17,533,444,3
16818,17,529,415,2
16835,17,532,430,3
16851,17,533,424,3
16868,17,531,417,5
16885,17,528,425,3
16901,17,526,427,3
16918,17,528,423,3
16934,17,529,423,3
16951,17,523,433,3
16968,17,503,669,3
17068,100,472,790,0
17084,17,507,489,3
17101,17,529,349,4
17117,17,529,333,4
17134,17,522,398,2
17151,17,524,416,2
17167,17,523,421,5
17184,17,528,408,2
17201,17,524,412,2
17217,17,521,429,3
17234,17,525,420,5
17251,17,524,413,2
17267,17,525,416,2
17284,17,524,413,2
17300,17,522,412,2
17317,17,521,429,3
17334,17,525,417,5
17350,17,523,434,3
17367,17,525,419,5
17384,17,518,435,3
17400,17,520,427,3
17417,17,520,412,2
17434,17,523,414,2
17450,17,517,421,5
17467,17,518,424,3
17483,17,520,427,3
17500,17,520,428,3
17517,17,524,413,2
17533,17,523,430,3
17550,17,521,412,2
17567,17,518,422,3
17583,17,520,425,3
17600,17,525,414,2
17617,17,524,421,5
17633,17,524,413,2
17650,17,525,406,2
17666,17,525,406,2
17683,17,521,416,2
17700,17,520,412,2
17716,17,525,419,5
